smiles,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16
C=CC(C)(C)C.Br>CCOOCC.[H][V].COC>CC(C)(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC(C)C.Br>CCOOCC.[H][V].COC>CCC(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(C)C.Br>CCOOCC.[H][V].COC>CC(C)C(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)C(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCC.Br>CCOOCC.[H][V].COC>CCCC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CCCC.Br>CCOOCC.[H][V].COC>CCCC(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCC.Br>CCOOCC.[H][V].COC>CCCCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(CC)CC.Br>CCOOCC.[H][V].COC>CCC(CC)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(CC)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(CC)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC=C(C)C.Br>CCOOCC.[H][V].COC>CCCC(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC=C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)C(C)C.Br>CCOOCC.[H][V].COC>CC(C)C(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)C(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CCCCC.Br>CCOOCC.[H][V].COC>CCCCC(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CCCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCCC(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)CCC.Br>CCOOCC.[H][V].COC>CCCC(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)CCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(CC)CCC.Br>CCOOCC.[H][V].COC>CCCC(CC)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(CC)CCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(CC)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCCC.Br>CCOOCC.[H][V].COC>CCCCC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCCC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CCC(C)C.Br>CCOOCC.[H][V].COC>CCC(Br)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CCC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(Br)CC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CC(C)C.Br>CCOOCC.[H][V].COC>CC(C)C(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)C(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC(C)(C)C.Br>CCOOCC.[H][V].COC>CCC(Br)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC(C)(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(Br)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=CCCC.Br>CCOOCC.[H][V].COC>CCCC(Br)CCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=CCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(Br)CCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=C(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)C(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=C(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)C(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(CC)CC.Br>CCOOCC.[H][V].COC>CCC(CC)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(CC)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(CC)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCC(C)C.Br>CCOOCC.[H][V].COC>CC(C)CCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)CCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)(C)C.Br>CCOOCC.[H][V].COC>CC(C)(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)C(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=CC(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)C(Br)CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(CC)C(C)C.Br>CCOOCC.[H][V].COC>CCC(CBr)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(CC)C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(CBr)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(C)(C)C.Br>CCOOCC.[H][V].COC>CC(CBr)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(C)(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(CBr)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)C(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)C(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)CCC.Br>CCOOCC.[H][V].COC>CCCC(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)CCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)C(C)C.Br>CCOOCC.[H][V].COC>CC(C)C(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)C(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCCC.Br>CCOOCC.[H][V].COC>CCCCCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCCCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CC(C)C.Br>CCOOCC.[H][V].COC>CC(C)CC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)CC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(CC)CC.Br>CCOOCC.[H][V].COC>CCC(CC)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(CC)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(CC)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)=C(C)C.Br>CCOOCC.[H][V].COC>CCC(C)C(C)(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)=C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)C(C)(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=CC(C)C.Br>CCOOCC.[H][V].COC>CCCC(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=CC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCC(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)C=C(C)C.Br>CCOOCC.[H][V].COC>CCC(C)C(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)C=C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)C(Br)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(CC)CC.Br>CCOOCC.[H][V].COC>CCC(CC)C(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)C(CC)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(CC)C(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCCCC.Br>CCOOCC.[H][V].COC>CCCCCC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CCCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCCCC(C)CBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)C(C)C.Br>CCOOCC.[H][V].COC>CC(C)C(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)C(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)C(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)CC(C)C.Br>CCOOCC.[H][V].COC>CC(C)CC(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(C)CC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)CC(C)CCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CC(C)(C)C.Br>CCOOCC.[H][V].COC>CC(C)C(Br)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CC(C)(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)C(Br)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(C)(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)(C)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=CCCCC.Br>CCOOCC.[H][V].COC>CCCCC(Br)CCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC=CCCCC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCCCC(Br)CCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCC(C)CC.Br>CCOOCC.[H][V].COC>CCC(C)CCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCCC(C)CC.Br>CC(=O)OOC(=O)C.[H][V].COC>CCC(C)CCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)CC(C)C.Br>CCOOCC.[H][V].COC>CC(C)CC(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC=C(C)CC(C)C.Br>CC(=O)OOC(=O)C.[H][V].COC>CC(C)CC(C)C(C)Br,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC(CC)CC.Br>CCOOCC.[H][V].COC>CCC(CC)CCCBr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
